"","country","cropid","year","exp_area_heat waves","exp_area_cold waves","exp_area_droughts","exp_area_floods","exp_area_fire weather risk"
"14303","LU","I1120",2008,0,0,0,0,0
"14304","LU","I1120",2009,0,0,0,0,0
"14305","LU","I1120",2010,0,0,0,0,0
"14306","LU","I1120",2011,0,0,0,0,0
"14307","LU","I1120",2012,0,0,0,0,0
"14308","LU","I1120",2013,0,0,0,0,0
"14309","LU","I1120",2014,0,0,0,0,0
"14310","LU","I1120",2015,0,0,0,0,0
"14311","LU","I1120",2016,0,0,0,0,0
"14312","LU","I1120",2017,0,0,0,0,0
"14313","LU","I1120",2018,0,0,0,0,0
"14314","LU","I1120",2019,0,0,0,0,0
"14315","LU","I1130",1986,0,0,0,0,0
"14316","LU","I1130",1987,0,0,0,0,0
"14317","LU","I1130",1988,0,0,0,0,0
"14318","LU","I1130",1989,0,0,0,0,0
"14319","LU","I1130",1990,0,0,0,0,0
"14320","LU","I1130",1991,0,0,0,0,0
"14321","LU","I1130",1992,0,0,0,0,0
"14322","LU","I1130",1993,0,0,0,0,0
"14323","LU","I1130",1994,0,0,0,0,0
"14324","LU","I1130",1995,0,0,0,0,0
"14325","LU","I1130",1996,0,0,0,0,0
"14326","LU","I1130",1997,0,0,0,0,0
"14327","LU","I1130",1998,0,0,0,0,0
"14328","LU","I1130",1999,0,0,0,0,0
"14329","LU","I1130",2000,0,0,0,0,0
"14330","LU","I1130",2001,0,0,0,0,0
"14331","LU","I1130",2002,0,0,0,0,0
"14332","LU","I1130",2003,0,0,0,0,0
"14333","LU","I1130",2004,0,0,0,0,0
"14334","LU","I1130",2005,0,0,0,0,0
"14335","LU","I1130",2006,0,0,0,0,0
"14336","LU","I1130",2007,0,0,0,0,0
"14337","LU","I1130",2008,0,0,0,0,0
"14338","LU","I1130",2009,0,0,0,0,0
"14339","LU","I1130",2010,0,0,0,0,0
"14340","LU","I1130",2011,0,0,0,0,0
"14341","LU","I1130",2012,0,0,0,0,0
"14342","LU","I1130",2013,0,0,0,0,0
"14343","LU","I1130",2014,0,0,0,0,0
"14344","LU","I1130",2015,0,0,0,0,0
"14345","LU","I1130",2016,0,0,0,0,0
"14346","LU","I1130",2017,0,0,0,0,0
"14347","LU","I1130",2018,0,0,0,0,0
"14348","LU","I1130",2019,0,0,0,0,0
"14349","LU","I2100",1986,0,0,0,0,0
"14350","LU","I2100",1987,0,0,0,0,0
"14351","LU","I2100",1988,0,0,0,0,0
"14352","LU","I2100",1989,0,0,0,0,0
"14353","LU","I2100",1990,0,0,0,0,0
"14354","LU","I2100",1991,0,0,0,0,0
"14355","LU","I2100",1992,0,0,0,0,0
"14356","LU","I2100",1993,0,0,0,0,0
"14357","LU","I2100",1994,0,0,0,0,0
"14358","LU","I2100",1995,0,0,0,0,0
"14359","LU","I2100",1996,0,0,0,0,0
"14360","LU","I2100",1997,0,0,0,0,0
"14361","LU","I2100",1998,0,0,0,0,0
"14362","LU","I2100",1999,0,0,0,0,0
"14363","LU","I2100",2000,0,0,0,0,0
"14364","LU","I2100",2001,0,0,0,0,0
"14365","LU","I2100",2002,0,0,0,0,0
"14366","LU","I2100",2003,0,0,0,0,0
"14367","LU","I2100",2004,0,0,0,0,0
"14368","LU","I2100",2005,0,0,0,0,0
"14369","LU","I2100",2006,0,0,0,0,0
"14370","LU","I2100",2007,0,0,0,0,0
"14371","LU","I2100",2008,0,0,0,0,0
"14372","LU","I2100",2009,0,0,0,0,0
"14373","LU","I2100",2010,0,0,0,0,0
"14374","LU","I2100",2011,0,0,0,0,0
"14375","LU","I2100",2012,0,0,0,0,0
"14376","LU","I2100",2013,0,0,0,0,0
"14377","LU","I2100",2014,0,0,0,0,0
"14378","LU","I2100",2015,0,0,0,0,0
"14379","LU","I2100",2016,0,0,0,0,0
"14380","LU","I2100",2017,0,0,0,0,0
"14381","LU","I2100",2018,0,0,0,0,0
"14382","LU","I2100",2019,0,0,0,0,0
"14383","LU","I2200",1986,0,0,0,0,0
"14384","LU","I2200",1987,0,0,0,0,0
"14385","LU","I2200",1988,0,0,0,0,0
"14386","LU","I2200",1989,0,0,0,0,0
"14387","LU","I2200",1990,0,0,0,0,0
"14388","LU","I2200",1991,0,0,0,0,0
"14389","LU","I2200",1992,0,0,0,0,0
"14390","LU","I2200",1993,0,0,0,0,0
"14391","LU","I2200",1994,0,0,0,0,0
"14392","LU","I2200",1995,0,0,0,0,0
"14393","LU","I2200",1996,0,0,0,0,0
"14394","LU","I2200",1997,0,0,0,0,0
"14395","LU","I2200",1998,0,0,0,0,0
"14396","LU","I2200",1999,0,0,0,0,0
"14397","LU","I2200",2000,0,0,0,0,0
"14398","LU","I2200",2001,0,0,0,0,0
"14399","LU","I2200",2002,0,0,0,0,0
"14400","LU","I2200",2003,0,0,0,0,0
"14401","LU","I2200",2004,0,0,0,0,0
"14402","LU","I2200",2005,0,0,0,0,0
"14403","LU","I2200",2006,0,0,0,0,0
"14404","LU","I2200",2007,0,0,0,0,0
"14405","LU","I2200",2008,0,0,0,0,0
"14406","LU","I2200",2009,0,0,0,0,0
"14407","LU","I2200",2010,0,0,0,0,0
"14408","LU","I2200",2011,0,0,0,0,0
"14409","LU","I2200",2012,0,0,0,0,0
"14410","LU","I2200",2013,0,0,0,0,0
"14411","LU","I2200",2014,0,0,0,0,0
"14412","LU","I2200",2015,0,0,0,0,0
"14413","LU","I2200",2016,0,0,0,0,0
"14414","LU","I2200",2017,0,0,0,0,0
"14415","LU","I2200",2018,0,0,0,0,0
"14416","LU","I2200",2019,0,0,0,0,0
"14417","LU","I3000",1986,0,0,0,0,0
"14418","LU","I3000",1987,0,0,0,0,0
"14419","LU","I3000",1988,0,0,0,0,0
"14420","LU","I3000",1989,0,0,0,0,0
"14421","LU","I3000",1990,0,0,0,0,0
"14422","LU","I3000",1991,0,0,0,0,0
"14423","LU","I3000",1992,0,0,0,0,0
"14424","LU","I3000",1993,0,0,0,0,0
"14425","LU","I3000",1994,0,0,0,0,0
"14426","LU","I3000",1995,0,0,0,0,0
"14427","LU","I3000",1996,0,0,0,0,0
"14428","LU","I3000",1997,0,0,0,0,0
"14429","LU","I3000",1998,0,0,0,0,0
"14430","LU","I3000",1999,0,0,0,0,0
"14431","LU","I3000",2000,0,0,0,0,0
"14432","LU","I3000",2001,0,0,0,0,0
"14433","LU","I3000",2002,0,0,0,0,0
"14434","LU","I3000",2003,0,0,0,0,0
"14435","LU","I3000",2004,0,0,0,0,0
"14436","LU","I3000",2005,0,0,0,0,0
"14437","LU","I3000",2006,0,0,0,0,0
"14438","LU","I3000",2007,0,0,0,0,0
"14439","LU","I3000",2008,0,0,0,0,0
"14440","LU","I3000",2009,0,0,0,0,0
"14441","LU","I3000",2010,0,0,0,0,0
"14442","LU","I3000",2011,0,0,0,0,0
"14443","LU","I3000",2012,0,0,0,0,0
"14444","LU","I3000",2013,0,0,0,0,0
"14445","LU","I3000",2014,0,0,0,0,0
"14446","LU","I3000",2015,0,0,0,0,0
"14447","LU","I3000",2016,0,0,0,0,0
"14448","LU","I3000",2017,0,0,0,0,0
"14449","LU","I3000",2018,0,0,0,0,0
"14450","LU","I3000",2019,0,0,0,0,0
"14451","LU","I4000",1986,0,0,0,0,0
"14452","LU","I4000",1987,0,0,0,0,0
"14453","LU","I4000",1988,0,0,0,0,0
"14454","LU","I4000",1989,0,0,0,0,0
"14455","LU","I4000",1990,0,0,0,0,0
"14456","LU","I4000",1991,0,0,0,0,0
"14457","LU","I4000",1992,0,0,0,0,0
"14458","LU","I4000",1993,0,0,0,0,0
"14459","LU","I4000",1994,0,0,0,0,0
"14460","LU","I4000",1995,0,0,0,0,0
"14461","LU","I4000",1996,0,0,0,0,0
"14462","LU","I4000",1997,0,0,0,0,0
"14463","LU","I4000",1998,0,0,0,0,0
"14464","LU","I4000",1999,0,0,0,0,0
"14465","LU","I4000",2000,0,0,0,0,0
"14466","LU","I4000",2001,0,0,0,0,0
"14467","LU","I4000",2002,0,0,0,0,0
"14468","LU","I4000",2003,0,0,0,0,0
"14469","LU","I4000",2004,0,0,0,0,0
"14470","LU","I4000",2005,0,0,0,0,0
"14471","LU","I4000",2006,0,0,0,0,0
"14472","LU","I4000",2007,0,0,0,0,0
"14473","LU","I4000",2008,0,0,0,0,0
"14474","LU","I4000",2009,0,0,0,0,0
"14475","LU","I4000",2010,0,0,0,0,0
"14476","LU","I4000",2011,0,0,0,0,0
"14477","LU","I4000",2012,0,0,0,0,0
"14478","LU","I4000",2013,0,0,0,0,0
"14479","LU","I4000",2014,0,0,0,0,0
"14480","LU","I4000",2015,0,0,0,0,0
"14481","LU","I4000",2016,0,0,0,0,0
"14482","LU","I4000",2017,0,0,0,0,0
"14483","LU","I4000",2018,0,0,0,0,0
"14484","LU","I4000",2019,0,0,0,0,0
"14485","LU","I5000",1986,0,0,0,0,0
"14486","LU","I5000",1987,0,0,0,0,0
"14487","LU","I5000",1988,0,0,0,0,0
"14488","LU","I5000",1989,0,0,0,0,0
"14489","LU","I5000",1990,0,0,0,0,0
"14490","LU","I5000",1991,0,0,0,0,0
"14491","LU","I5000",1992,0,0,0,0,0
"14492","LU","I5000",1993,0,0,0,0,0
"14493","LU","I5000",1994,0,0,0,0,0
"14494","LU","I5000",1995,0,0,0,0,0
"14495","LU","I5000",1996,0,0,0,0,0
"14496","LU","I5000",1997,0,0,0,0,0
"14497","LU","I5000",1998,0,0,0,0,0
"14498","LU","I5000",1999,0,0,0,0,0
"14499","LU","I5000",2000,0,0,0,0,0
"14500","LU","I5000",2001,0,0,0,0,0
"14501","LU","I5000",2002,0,0,0,0,0
"14502","LU","I5000",2003,0,0,0,0,0
"14503","LU","I5000",2004,0,0,0,0,0
"14504","LU","I5000",2005,0,0,0,0,0
"14505","LU","I5000",2006,0,0,0,0,0
"14506","LU","I5000",2007,0,0,0,0,0
"14507","LU","I5000",2008,0,0,0,0,0
"14508","LU","I5000",2009,0,0,0,0,0
"14509","LU","I5000",2010,0,0,0,0,0
"14510","LU","I5000",2011,0,0,0,0,0
"14511","LU","I5000",2012,0,0,0,0,0
"14512","LU","I5000",2013,0,0,0,0,0
"14513","LU","I5000",2014,0,0,0,0,0
"14514","LU","I5000",2015,0,0,0,0,0
"14515","LU","I5000",2016,0,0,0,0,0
"14516","LU","I5000",2017,0,0,0,0,0
"14517","LU","I5000",2018,0,0,0,0,0
"14518","LU","I5000",2019,0,0,0,0,0
"14519","LU","I6000",1986,0,0,0,0,0
"14520","LU","I6000",1987,0,0,0,0,0
"14521","LU","I6000",1988,0,0,0,0,0
"14522","LU","I6000",1989,0,0,0,0,0
"14523","LU","I6000",1990,0,0,0,0,0
"14524","LU","I6000",1991,0,0,0,0,0
"14525","LU","I6000",1992,0,0,0,0,0
"14526","LU","I6000",1993,0,0,0,0,0
"14527","LU","I6000",1994,0,0,0,0,0
"14528","LU","I6000",1995,0,0,0,0,0
"14529","LU","I6000",1996,0,0,0,0,0
"14530","LU","I6000",1997,0,0,0,0,0
"14531","LU","I6000",1998,0,0,0,0,0
"14532","LU","I6000",1999,0,0,0,0,0
"14533","LU","I6000",2000,0,0,0,0,0
"14534","LU","I6000",2001,0,0,0,0,0
"14535","LU","I6000",2002,0,0,0,0,0
"14536","LU","I6000",2003,0,0,0,0,0
"14537","LU","I6000",2004,0,0,0,0,0
"14538","LU","I6000",2005,0,0,0,0,0
"14539","LU","I6000",2006,0,0,0,0,0
"14540","LU","I6000",2007,0,0,0,0,0
"14541","LU","I6000",2008,0,0,0,0,0
"14542","LU","I6000",2009,0,0,0,0,0
"14543","LU","I6000",2010,0,0,0,0,0
"14544","LU","I6000",2011,0,0,0,0,0
"14545","LU","I6000",2012,0,0,0,0,0
"14546","LU","I6000",2013,0,0,0,0,0
"14547","LU","I6000",2014,0,0,0,0,0
"14548","LU","I6000",2015,0,0,0,0,0
"14549","LU","I6000",2016,0,0,0,0,0
"14550","LU","I6000",2017,0,0,0,0,0
"14551","LU","I6000",2018,0,0,0,0,0
"14552","LU","I6000",2019,0,0,0,0,0
"14553","LU","G0000",1986,0,0,0,0,0
"14554","LU","G0000",1987,0,0,0,0,0
"14555","LU","G0000",1988,0,0,0,0,0
"14556","LU","G0000",1989,0,0,0,0,0
"14557","LU","G0000",1990,0,0,0,0,0
"14558","LU","G0000",1991,0,0,0,0,0
"14559","LU","G0000",1992,0,0,0,0,0
"14560","LU","G0000",1993,0,0,0,0,0
"14561","LU","G0000",1994,0,0,0,0,0
"14562","LU","G0000",1995,0,0,0,0,0
"14563","LU","G0000",1996,0,0,0,0,0
"14564","LU","G0000",1997,0,0,0,0,0
"14565","LU","G0000",1998,0,0,0,0,0
"14566","LU","G0000",1999,0,0,0,0,0
"14567","LU","G0000",2000,0,0,0,0,0
"14568","LU","G0000",2001,0,0,0,0,0
"14569","LU","G0000",2002,0,0,0,0,0
"14570","LU","G0000",2003,0,0,0,0,0
"14571","LU","G0000",2004,0,0,0,0,0
"14572","LU","G0000",2005,0,0,0,0,0
"14573","LU","G0000",2006,0,0,0,0,0
"14574","LU","G0000",2007,0,0,0,0,0
"14575","LU","G0000",2008,0,0,0,0,0
"14576","LU","G0000",2009,0,0,0,0,0
"14577","LU","G0000",2010,0,0,0,0,0
"14578","LU","G0000",2011,0,0,0,0,0
"14579","LU","G0000",2012,0,0,0,0,0
"14580","LU","G0000",2013,0,0,0,0,0
"14581","LU","G0000",2014,0,0,0,0,0
"14582","LU","G0000",2015,0,0,0,0,0
"14583","LU","G0000",2016,0,0,0,0,0
"14584","LU","G0000",2017,0,0,0,0,0
"14585","LU","G0000",2018,0,0,0,0,0
"14586","LU","G0000",2019,0,0,0,0,0
"14587","LU","G1000",1986,0,0,0,0,0
"14588","LU","G1000",1987,0,0,0,0,0
"14589","LU","G1000",1988,0,0,0,0,0
"14590","LU","G1000",1989,0,0,0,0,0
"14591","LU","G1000",1990,0,0,0,0,0
"14592","LU","G1000",1991,0,0,0,0,0
"14593","LU","G1000",1992,0,0,0,0,0
"14594","LU","G1000",1993,0,0,0,0,0
"14595","LU","G1000",1994,0,0,0,0,0
"14596","LU","G1000",1995,0,0,0,0,0
"14597","LU","G1000",1996,0,0,0,0,0
"14598","LU","G1000",1997,0,0,0,0,0
"14599","LU","G1000",1998,0,0,0,0,0
"14600","LU","G1000",1999,0,0,0,0,0
"14601","LU","G1000",2000,0,0,0,0,0
"14602","LU","G1000",2001,0,0,0,0,0
"14603","LU","G1000",2002,0,0,0,0,0
"14604","LU","G1000",2003,0,0,0,0,0
"14605","LU","G1000",2004,0,0,0,0,0
"14606","LU","G1000",2005,0,0,0,0,0
"14607","LU","G1000",2006,0,0,0,0,0
"14608","LU","G1000",2007,0,0,0,0,0
"14609","LU","G1000",2008,0,0,0,0,0
"14610","LU","G1000",2009,0,0,0,0,0
"14611","LU","G1000",2010,0,0,0,0,0
"14612","LU","G1000",2011,0,0,0,0,0
"14613","LU","G1000",2012,0,0,0,0,0
"14614","LU","G1000",2013,0,0,0,0,0
"14615","LU","G1000",2014,0,0,0,0,0
"14616","LU","G1000",2015,0,0,0,0,0
"14617","LU","G1000",2016,0,0,0,0,0
"14618","LU","G1000",2017,0,0,0,0,0
"14619","LU","G1000",2018,0,0,0,0,0
"14620","LU","G1000",2019,0,0,0,0,0
"14621","LU","G2000",1986,0,0,0,0,0
"14622","LU","G2000",1987,0,0,0,0,0
"14623","LU","G2000",1988,0,0,0,0,0
"14624","LU","G2000",1989,0,0,0,0,0
"14625","LU","G2000",1990,0,0,0,0,0
"14626","LU","G2000",1991,0,0,0,0,0
"14627","LU","G2000",1992,0,0,0,0,0
"14628","LU","G2000",1993,0,0,0,0,0
"14629","LU","G2000",1994,0,0,0,0,0
"14630","LU","G2000",1995,0,0,0,0,0
"14631","LU","G2000",1996,0,0,0,0,0
"14632","LU","G2000",1997,0,0,0,0,0
"14633","LU","G2000",1998,0,0,0,0,0
"14634","LU","G2000",1999,0,0,0,0,0
"14635","LU","G2000",2000,0,0,0,0,0
"14636","LU","G2000",2001,0,0,0,0,0
"14637","LU","G2000",2002,0,0,0,0,0
"14638","LU","G2000",2003,0,0,0,0,0
"14639","LU","G2000",2004,0,0,0,0,0
"14640","LU","G2000",2005,0,0,0,0,0
"14641","LU","G2000",2006,0,0,0,0,0
"14642","LU","G2000",2007,0,0,0,0,0
"14643","LU","G2000",2008,0,0,0,0,0
"14644","LU","G2000",2009,0,0,0,0,0
"14645","LU","G2000",2010,0,0,0,0,0
"14646","LU","G2000",2011,0,0,0,0,0
"14647","LU","G2000",2012,0,0,0,0,0
"14648","LU","G2000",2013,0,0,0,0,0
"14649","LU","G2000",2014,0,0,0,0,0
"14650","LU","G2000",2015,0,0,0,0,0
"14651","LU","G2000",2016,0,0,0,0,0
"14652","LU","G2000",2017,0,0,0,0,0
"14653","LU","G2000",2018,0,0,0,0,0
"14654","LU","G2000",2019,0,0,0,0,0
"14655","LU","G3000",1986,0,0,0,0,0
"14656","LU","G3000",1987,0,0,0,0,0
"14657","LU","G3000",1988,0,0,0,0,0
"14658","LU","G3000",1989,0,0,0,0,0
"14659","LU","G3000",1990,0,0,0,0,0
"14660","LU","G3000",1991,0,0,0,0,0
"14661","LU","G3000",1992,0,0,0,0,0
"14662","LU","G3000",1993,0,0,0,0,0
"14663","LU","G3000",1994,0,0,0,0,0
"14664","LU","G3000",1995,0,0,0,0,0
"14665","LU","G3000",1996,0,0,0,0,0
"14666","LU","G3000",1997,0,0,0,0,0
"14667","LU","G3000",1998,0,0,0,0,0
"14668","LU","G3000",1999,0,0,0,0,0
"14669","LU","G3000",2000,0,0,0,0,0
"14670","LU","G3000",2001,0,0,0,0,0
"14671","LU","G3000",2002,0,0,0,0,0
"14672","LU","G3000",2003,0,0,0,0,0
"14673","LU","G3000",2004,0,0,0,0,0
"14674","LU","G3000",2005,0,0,0,0,0
"14675","LU","G3000",2006,0,0,0,0,0
"14676","LU","G3000",2007,0,0,0,0,0
"14677","LU","G3000",2008,0,0,0,0,0
"14678","LU","G3000",2009,0,0,0,0,0
"14679","LU","G3000",2010,0,0,0,0,0
"14680","LU","G3000",2011,0,0,0,0,0
"14681","LU","G3000",2012,0,0,0,0,0
"14682","LU","G3000",2013,0,0,0,0,0
"14683","LU","G3000",2014,0,0,0,0,0
"14684","LU","G3000",2015,0,0,0,0,0
"14685","LU","G3000",2016,0,0,0,0,0
"14686","LU","G3000",2017,0,0,0,0,0
"14687","LU","G3000",2018,0,0,0,0,0
"14688","LU","G3000",2019,0,0,0,0,0
"14689","LV","C1100",1986,0,0,0,0,0
"14690","LV","C1100",1987,0,0,0,0,0
"14691","LV","C1100",1988,0,0,0,0,0
"14692","LV","C1100",1989,0,0,0,0,0
"14693","LV","C1100",1990,0,0,0,0,0
"14694","LV","C1100",1991,0,0,0,0,0
"14695","LV","C1100",1992,0,0,0,0,0
"14696","LV","C1100",1993,0,0,0,0,0
"14697","LV","C1100",1994,0,0,0,0,0
"14698","LV","C1100",1995,0,0,0,0,0
"14699","LV","C1100",1996,0,0,0,0,0
"14700","LV","C1100",1997,0,0,0,0,0
"14701","LV","C1100",1998,0,0,0,0,0
"14702","LV","C1100",1999,0,0,0,0,0
"14703","LV","C1100",2000,0,0,0,0,0
"14704","LV","C1100",2001,0,0,0,0,0
"14705","LV","C1100",2002,0,0,0,0,0
"14706","LV","C1100",2003,0,0,0,0,0
"14707","LV","C1100",2004,0,0,0,0,0
"14708","LV","C1100",2005,0,0,0,0,0
"14709","LV","C1100",2006,0,0,0,0,0
"14710","LV","C1100",2007,0,0,0,0,0
"14711","LV","C1100",2008,0,0,0,0,0
"14712","LV","C1100",2009,0,0,0,0,0
"14713","LV","C1100",2010,0,0,0,0,0
"14714","LV","C1100",2011,0,0,0,0,0
"14715","LV","C1100",2012,0,0,0,0,0
"14716","LV","C1100",2013,0,0,0,0,0
"14717","LV","C1100",2014,0,0,0,0,0
"14718","LV","C1100",2015,0,0,0,0,0
"14719","LV","C1100",2016,0,0,0,0,0
"14720","LV","C1100",2017,0,0,0,0,0
"14721","LV","C1100",2018,0,0,0,0,0
"14722","LV","C1100",2019,0,0,0,0,0
"14723","LV","C1200",1986,NA,NA,NA,NA,NA
"14724","LV","C1200",1987,NA,NA,NA,NA,NA
"14725","LV","C1200",1988,NA,NA,NA,NA,NA
"14726","LV","C1200",1989,NA,NA,NA,NA,NA
"14727","LV","C1200",1990,NA,NA,NA,NA,NA
"14728","LV","C1200",1991,NA,NA,NA,NA,NA
"14729","LV","C1200",1992,NA,NA,NA,NA,NA
"14730","LV","C1200",1993,NA,NA,NA,NA,NA
"14731","LV","C1200",1994,NA,NA,NA,NA,NA
"14732","LV","C1200",1995,NA,NA,NA,NA,NA
"14733","LV","C1200",1996,NA,NA,NA,NA,NA
"14734","LV","C1200",1997,NA,NA,NA,NA,NA
"14735","LV","C1200",1998,NA,NA,NA,NA,NA
"14736","LV","C1200",1999,NA,NA,NA,NA,NA
"14737","LV","C1200",2000,NA,NA,NA,NA,NA
"14738","LV","C1200",2001,NA,NA,NA,NA,NA
"14739","LV","C1200",2002,NA,NA,NA,NA,NA
"14740","LV","C1200",2003,NA,NA,NA,NA,NA
"14741","LV","C1200",2004,NA,NA,NA,NA,NA
"14742","LV","C1200",2005,NA,NA,NA,NA,NA
"14743","LV","C1200",2006,NA,NA,NA,NA,NA
"14744","LV","C1200",2007,NA,NA,NA,NA,NA
"14745","LV","C1200",2008,NA,NA,NA,NA,NA
"14746","LV","C1200",2009,NA,NA,NA,NA,NA
"14747","LV","C1200",2010,NA,NA,NA,NA,NA
"14748","LV","C1200",2011,NA,NA,NA,NA,NA
"14749","LV","C1200",2012,NA,NA,NA,NA,NA
"14750","LV","C1200",2013,NA,NA,NA,NA,NA
"14751","LV","C1200",2014,NA,NA,NA,NA,NA
"14752","LV","C1200",2015,NA,NA,NA,NA,NA
"14753","LV","C1200",2016,NA,NA,NA,NA,NA
"14754","LV","C1200",2017,NA,NA,NA,NA,NA
"14755","LV","C1200",2018,NA,NA,NA,NA,NA
"14756","LV","C1200",2019,NA,NA,NA,NA,NA
"14757","LV","C1300",1986,0,0,0,0,0
"14758","LV","C1300",1987,0,0,0,0,0
"14759","LV","C1300",1988,0,0,0,0,0
"14760","LV","C1300",1989,0,0,0,0,0
"14761","LV","C1300",1990,0,0,0,0,0
"14762","LV","C1300",1991,0,0,0,0,0
"14763","LV","C1300",1992,0,0,0,0,0
"14764","LV","C1300",1993,0,0,0,0,0
"14765","LV","C1300",1994,0,0,0,0,0
"14766","LV","C1300",1995,0,0,0,0,0
"14767","LV","C1300",1996,0,0,0,0,0
"14768","LV","C1300",1997,0,0,0,0,0
"14769","LV","C1300",1998,0,0,0,0,0
"14770","LV","C1300",1999,0,0,0,0,0
"14771","LV","C1300",2000,0,0,0,0,0
"14772","LV","C1300",2001,0,0,0,0,0
"14773","LV","C1300",2002,0,0,0,0,0
"14774","LV","C1300",2003,0,0,0,0,0
"14775","LV","C1300",2004,0,0,0,0,0
"14776","LV","C1300",2005,0,0,0,0,0
"14777","LV","C1300",2006,0,0,0,0,0
"14778","LV","C1300",2007,0,0,0,0,0
"14779","LV","C1300",2008,0,0,0,0,0
"14780","LV","C1300",2009,0,0,0,0,0
"14781","LV","C1300",2010,0,0,0,0,0
"14782","LV","C1300",2011,0,0,0,0,0
"14783","LV","C1300",2012,0,0,0,0,0
"14784","LV","C1300",2013,0,0,0,0,0
"14785","LV","C1300",2014,0,0,0,0,0
"14786","LV","C1300",2015,0,0,0,0,0
"14787","LV","C1300",2016,0,0,0,0,0
"14788","LV","C1300",2017,0,0,0,0,0
"14789","LV","C1300",2018,0,0,0,0,0
"14790","LV","C1300",2019,0,0,0,0,0
"14791","LV","C1410",1986,NA,NA,NA,NA,NA
"14792","LV","C1410",1987,NA,NA,NA,NA,NA
"14793","LV","C1410",1988,NA,NA,NA,NA,NA
"14794","LV","C1410",1989,NA,NA,NA,NA,NA
"14795","LV","C1410",1990,NA,NA,NA,NA,NA
"14796","LV","C1410",1991,NA,NA,NA,NA,NA
"14797","LV","C1410",1992,NA,NA,NA,NA,NA
"14798","LV","C1410",1993,NA,NA,NA,NA,NA
"14799","LV","C1410",1994,NA,NA,NA,NA,NA
"14800","LV","C1410",1995,NA,NA,NA,NA,NA
"14801","LV","C1410",1996,NA,NA,NA,NA,NA
"14802","LV","C1410",1997,NA,NA,NA,NA,NA
"14803","LV","C1410",1998,NA,NA,NA,NA,NA
"14804","LV","C1410",1999,NA,NA,NA,NA,NA
"14805","LV","C1410",2000,NA,NA,NA,NA,NA
"14806","LV","C1410",2001,NA,NA,NA,NA,NA
"14807","LV","C1410",2002,NA,NA,NA,NA,NA
"14808","LV","C1410",2003,NA,NA,NA,NA,NA
"14809","LV","C1410",2004,NA,NA,NA,NA,NA
"14810","LV","C1410",2005,NA,NA,NA,NA,NA
"14811","LV","C1410",2006,NA,NA,NA,NA,NA
"14812","LV","C1410",2007,NA,NA,NA,NA,NA
"14813","LV","C1410",2008,NA,NA,NA,NA,NA
"14814","LV","C1410",2009,NA,NA,NA,NA,NA
"14815","LV","C1410",2010,NA,NA,NA,NA,NA
"14816","LV","C1410",2011,NA,NA,NA,NA,NA
"14817","LV","C1410",2012,NA,NA,NA,NA,NA
"14818","LV","C1410",2013,NA,NA,NA,NA,NA
"14819","LV","C1410",2014,NA,NA,NA,NA,NA
"14820","LV","C1410",2015,NA,NA,NA,NA,NA
"14821","LV","C1410",2016,NA,NA,NA,NA,NA
"14822","LV","C1410",2017,NA,NA,NA,NA,NA
"14823","LV","C1410",2018,NA,NA,NA,NA,NA
"14824","LV","C1410",2019,NA,NA,NA,NA,NA
"14825","LV","C1500",1986,NA,NA,NA,NA,NA
"14826","LV","C1500",1987,NA,NA,NA,NA,NA
"14827","LV","C1500",1988,NA,NA,NA,NA,NA
"14828","LV","C1500",1989,NA,NA,NA,NA,NA
"14829","LV","C1500",1990,NA,NA,NA,NA,NA
"14830","LV","C1500",1991,NA,NA,NA,NA,NA
"14831","LV","C1500",1992,NA,NA,NA,NA,NA
"14832","LV","C1500",1993,NA,NA,NA,NA,NA
"14833","LV","C1500",1994,NA,NA,NA,NA,NA
"14834","LV","C1500",1995,NA,NA,NA,NA,NA
"14835","LV","C1500",1996,NA,NA,NA,NA,NA
"14836","LV","C1500",1997,NA,NA,NA,NA,NA
"14837","LV","C1500",1998,NA,NA,NA,NA,NA
"14838","LV","C1500",1999,NA,NA,NA,NA,NA
"14839","LV","C1500",2000,NA,NA,NA,NA,NA
"14840","LV","C1500",2001,NA,NA,NA,NA,NA
"14841","LV","C1500",2002,NA,NA,NA,NA,NA
"14842","LV","C1500",2003,NA,NA,NA,NA,NA
"14843","LV","C1500",2004,NA,NA,NA,NA,NA
"14844","LV","C1500",2005,NA,NA,NA,NA,NA
"14845","LV","C1500",2006,NA,NA,NA,NA,NA
"14846","LV","C1500",2007,NA,NA,NA,NA,NA
"14847","LV","C1500",2008,NA,NA,NA,NA,NA
"14848","LV","C1500",2009,NA,NA,NA,NA,NA
"14849","LV","C1500",2010,NA,NA,NA,NA,NA
"14850","LV","C1500",2011,NA,NA,NA,NA,NA
"14851","LV","C1500",2012,NA,NA,NA,NA,NA
"14852","LV","C1500",2013,NA,NA,NA,NA,NA
"14853","LV","C1500",2014,NA,NA,NA,NA,NA
"14854","LV","C1500",2015,NA,NA,NA,NA,NA
"14855","LV","C1500",2016,NA,NA,NA,NA,NA
"14856","LV","C1500",2017,NA,NA,NA,NA,NA
"14857","LV","C1500",2018,NA,NA,NA,NA,NA
"14858","LV","C1500",2019,NA,NA,NA,NA,NA
"14859","LV","C1700",1986,0,0,0,0,0
"14860","LV","C1700",1987,0,0,0,0,0
"14861","LV","C1700",1988,0,0,0,0,0
